;Unnamed: 0;Pays;Intitule Typologie 1;Question 3 : Y a  t il un sentiment de colere;bin_emotion_T5;Duree_traitement;size_texte;Date de premiere réponse;Prediction;ID
2805;10814;France;Maprocuration.gouv.fr;0;0;-274;264;05/03/2022;0;272250
2806;10817;France;Maprocuration.gouv.fr;0;1;-191;183;27/05/2022;0;272247
2807;10820;France;CAF;1;1;-233;214;15/04/2022;0;272244
2808;10821;France;CNAM;1;1;-234;678;14/04/2022;0;272241
2809;10824;France;Maprocuration.gouv.fr;0;0;-274;218;05/03/2022;0;272239
2810;10825;France;Carsat;1;1;-220;989;28/04/2022;0;272236
2811;10827;France;CPAM;0;0;-234;325;14/04/2022;0;272233
2812;10828;France;CPAM;1;0;-234;742;14/04/2022;0;272230
2813;10829;France;COMMISSARIAT DE POLICE;0;1;-234;134;14/04/2022;0;272227
2814;10830;France;Mesdroitssociaux.gouv.fr;1;0;-188;541;30/05/2022;0;272224
2815;10832;France;Pré-plainte en ligne (PPEL);0;0;-233;218;15/04/2022;0;272221
2816;10833;France;Service des Impôts des particuliers;0;0;-222;997;26/04/2022;0;272218
2817;10835;France;CPAM;1;0;-229;306;19/04/2022;0;272215
2818;10836;France;Région de Gendarmerie;0;0;-233;238;15/04/2022;0;272212
2819;10837;France;Région de Gendarmerie;0;0;-233;754;15/04/2022;0;269546
2820;10838;France;Impots.gouv.fr;0;0;-233;958;15/04/2022;0;272209
2821;10840;France;ANTS;0;1;-223;324;25/04/2022;0;272206
2822;10841;Pays-bas;AGIRC-ARRCO;0;0;-222;458;26/04/2022;0;272201
2823;10842;France;Service des Impôts des particuliers;0;0;-233;145;15/04/2022;0;272198
2824;10843;France;Amendes.gouv.fr;1;1;-223;615;25/04/2022;0;272195
2825;10844;France;Maprocuration.gouv.fr;0;0;-274;256;05/03/2022;0;272192
2826;10845;Réunion;Service-public.fr;0;0;-218;211;30/04/2022;0;272189
2827;10846;Côte d'ivoire;Franceconnect;0;1;-223;526;25/04/2022;1;272188
2828;10850;France;ANTS;1;0;12;763;25/04/2022;0;272185
2829;10851;France;CAF;0;0;12;511;25/04/2022;0;269543
2830;10853;France;MSA;1;0;13;287;26/04/2022;0;272182
2831;10854;France;Franceconnect;1;1;-8;979;05/04/2022;0;272179
2832;10855;France;Casier judiciaire national;1;1;-8;456;05/04/2022;0;272176
2833;10857;France;AGIRC-ARRCO;1;0;13;454;26/04/2022;0;272173
2834;10859;France;SignalConso;0;0;8;461;21/04/2022;0;272170
2835;10861;France;CPAM;1;0;2;371;15/04/2022;0;272167
2836;10862;France;Impots.gouv.fr;0;0;2;140;15/04/2022;0;272164
2837;10863;France;Impots.gouv.fr;0;0;2;426;15/04/2022;0;272161
2838;10865;France;ANTS;0;1;12;173;25/04/2022;0;272158
2839;10866;France;Impots.gouv.fr;0;0;2;357;15/04/2022;0;272155
2840;10867;France;ANTS;1;1;12;259;25/04/2022;0;272153
2841;10868;France;ANTS;0;1;12;174;25/04/2022;0;272150
2842;10869;France;AGENCE POLE EMPLOI (APE);0;1;6;378;19/04/2022;1;272147
2843;10871;France;Carsat;0;0;15;874;28/04/2022;0;272144
2844;10872;France;CNAM;0;0;6;142;19/04/2022;0;272141
2845;10873;France;ANTS;1;0;12;270;25/04/2022;0;269536
2846;10874;France;Impots.gouv.fr;0;0;6;414;19/04/2022;0;272138
2847;10875;France;Impots.gouv.fr;1;0;12;1000;25/04/2022;0;272136
2848;10876;France;Franceconnect;0;0;6;272;19/04/2022;0;272133
2849;10877;France;Maprocuration.gouv.fr;1;1;-39;238;05/03/2022;0;272130
2850;10879;France;ANTS;1;0;34;961;17/05/2022;0;272127
2851;10882;France;Rectorat;1;1;-67;236;05/02/2022;0;272124
2852;10885;France;CAF;0;0;7;603;20/04/2022;0;272121
2853;10886;France;CPAM;1;0;6;880;19/04/2022;0;272118
2854;10889;France;Impots.gouv.fr;0;0;7;209;20/04/2022;0;272115
2855;10890;Espagne;Franceconnect;1;0;12;813;25/04/2022;1;269533
2856;10892;France;Maprocuration.gouv.fr;0;0;-40;218;05/03/2022;0;272112
2857;10893;France;Chèque énergie;1;0;29;282;13/05/2022;0;272109
2858;10894;France;Impots.gouv.fr;0;0;6;198;20/04/2022;0;272106
2859;10895;France;CNAM;1;1;5;665;19/04/2022;0;272103
2860;10897;France;Amendes.gouv.fr;1;1;11;384;25/04/2022;0;272100
2861;10898;France;COMMISSARIAT DE POLICE;1;1;11;736;25/04/2022;0;269524
2862;10900;France;Carsat;0;1;5;256;19/04/2022;0;272097
2863;10901;France;Maprocuration.gouv.fr;0;0;-40;104;05/03/2022;0;269521
2864;10902;France;Région de Gendarmerie;0;1;11;94;25/04/2022;0;272094
2865;10903;France;Service en ligne Perceval;0;0;5;257;19/04/2022;0;272091
2866;10905;France;Impots.gouv.fr;0;1;11;913;25/04/2022;0;272088
2867;10906;France;Maprocuration.gouv.fr;0;0;-40;504;05/03/2022;0;272085
2868;10907;France;ANTS;1;0;11;178;25/04/2022;0;272083
2869;10908;France;Impots.gouv.fr;1;1;11;755;25/04/2022;0;272080
2870;10909;France;ANTS;1;0;11;720;25/04/2022;0;272077
2871;10910;France;Moncommissariat.fr;0;0;5;128;19/04/2022;0;272074
2872;10911;France;CNAM;0;0;5;463;19/04/2022;0;272071
2873;10915;France;ANTS;0;0;15;131;29/04/2022;0;272068
2874;10916;Royaume-uni;Franceconnect;0;0;11;244;25/04/2022;0;272065
2875;10918;France;CNAM;1;1;5;808;19/04/2022;0;272062
2876;10919;France;Service-public.fr;0;0;16;322;30/04/2022;0;272059
2877;10920;France;Région de Gendarmerie;0;0;5;136;19/04/2022;0;272056
2878;10922;France;CAF;1;0;6;807;20/04/2022;0;272053
2879;10924;France;CNAM;0;0;5;108;19/04/2022;0;272050
2880;10926;France;AGENCE POLE EMPLOI (APE);1;1;5;475;19/04/2022;1;272047
2881;10927;France;CAF;0;0;45;103;30/05/2022;0;269513
2882;10928;France;AGENCE POLE EMPLOI (APE);1;0;4;688;19/04/2022;1;272044
2883;10930;France;ANTS;1;0;14;448;29/04/2022;0;272041
2884;10931;France;ANTS;1;0;234;350;05/12/2022;0;272038
2885;10932;France;Région de Gendarmerie;0;0;-41;198;05/03/2022;0;272035
2886;10933;France;Carsat;0;0;13;295;28/04/2022;0;272032
2887;10934;France;CPAM;1;0;4;309;19/04/2022;0;269504
2888;10936;France;Région de Gendarmerie;0;0;5;124;20/04/2022;0;272031
2889;10937;France;Carsat;0;1;13;269;28/04/2022;0;272028
2890;10938;France;Carsat;1;0;4;193;19/04/2022;0;272025
2891;10939;France;Crit'air;0;0;32;120;17/05/2022;0;272022
2892;10940;France;AGIRC-ARRCO;0;0;11;377;26/04/2022;0;269496
2893;10941;France;CAF;0;0;6;993;21/04/2022;0;272019
2894;10942;France;ANTS;1;0;14;155;29/04/2022;0;272016
2895;10944;France;Région de Gendarmerie;0;1;112;124;05/08/2022;0;272013
2896;10947;France;CPAM;1;1;4;283;19/04/2022;0;269493
2897;10950;France;Maprocuration.gouv.fr;0;0;-41;299;05/03/2022;0;272010
2898;10951;France;Carsat;1;1;4;620;19/04/2022;0;272004
2899;10954;France;Carsat;1;0;4;225;19/04/2022;0;272001
2900;10955;France;ANTS;1;0;14;474;29/04/2022;0;271998
2901;10957;France;AGENCE POLE EMPLOI (APE);1;1;3;681;19/04/2022;1;271997
2902;10958;France;COMMISSARIAT DE POLICE;0;0;3;221;19/04/2022;0;269490
2903;10959;France;Carsat;1;0;233;105;05/12/2022;0;271994
2904;10960;France;ANTS;0;0;13;323;29/04/2022;0;271991
2905;10962;France;Service-public.fr;0;0;14;119;30/04/2022;0;271988
2906;10963;France;ANTS;0;0;13;443;29/04/2022;0;271985
2907;10965;France;Ensap.gouv.fr;1;0;9;543;25/04/2022;0;271982
2908;10966;France;ANTS;0;0;13;665;29/04/2022;0;271979
2909;10967;France;Maprocuration.gouv.fr;0;0;41;963;27/05/2022;0;271976
2910;10968;France;Impots.gouv.fr;1;1;4;280;20/04/2022;0;271973
2911;10970;France;Impots.gouv.fr;0;0;3;223;19/04/2022;0;271970
2912;10971;France;Carsat;0;1;12;364;28/04/2022;0;271967
2913;10972;France;Région de Gendarmerie;1;0;9;169;25/04/2022;0;269481
2914;10973;France;Service Central d'Etat Civil;1;0;4;993;20/04/2022;0;271964
2915;10974;France;Impots.gouv.fr;0;0;4;430;20/04/2022;0;271961
2916;10975;France;Impots.gouv.fr;1;1;4;221;20/04/2022;0;271958
2917;10976;France;Moncommissariat.fr;0;0;3;187;19/04/2022;0;271955
2918;10980;France;Amendes.gouv.fr;1;0;8;124;25/04/2022;0;271952
2919;10981;France;Service des Impôts des particuliers;0;1;8;491;25/04/2022;0;271949
2920;10983;France;Carsat;0;0;-43;200;05/03/2022;0;271946
2921;10984;France;Impots.gouv.fr;0;0;3;183;20/04/2022;0;271943
2922;10985;France;Impots.gouv.fr;0;0;3;474;20/04/2022;0;271940
2923;10987;France;ANTS;0;0;12;183;29/04/2022;0;271937
2924;10989;France;Impots.gouv.fr;0;0;8;722;25/04/2022;0;271934
2925;10991;France;CNAM;1;0;2;466;19/04/2022;0;271931
2926;10992;France;Impots.gouv.fr;0;0;8;298;25/04/2022;0;271928
2927;10993;France;AGIRC-ARRCO;1;0;-43;544;05/03/2022;0;271926
2928;10995;France;Carsat;0;0;8;333;25/04/2022;0;271923
2929;10996;France;Impots.gouv.fr;1;0;8;173;25/04/2022;0;271920
2930;10997;France;CNAM;1;0;8;171;25/04/2022;0;271917
2931;10998;France;COMMISSARIAT DE POLICE DE PROXIMITE;0;0;3;169;21/04/2022;0;271914
2932;10999;France;CNAM;0;0;3;294;21/04/2022;0;269475
2933;11001;France;Impots.gouv.fr;0;0;140;233;05/09/2022;0;271911
2934;11003;France;Carsat;1;1;7;747;25/04/2022;0;269472
2935;11004;France;CPAM;1;0;3;779;21/04/2022;0;269469
2936;11005;France;Impots.gouv.fr;0;0;1;248;19/04/2022;0;269466
2937;11006;France;ANTS;0;0;11;292;29/04/2022;0;271909
2938;11007;France;COMMISSARIAT DE POLICE;0;0;2;142;20/04/2022;0;271906
2939;11009;France;COMMISSARIAT DE POLICE;0;0;2;232;20/04/2022;0;271903
2940;11012;France;Service-public.fr;0;0;12;123;30/04/2022;0;271900
2941;11015;France;CAF;0;0;-72;152;05/02/2022;0;271897
2942;11016;France;COMMISSARIAT DE POLICE;0;0;2;166;20/04/2022;0;271894
2943;11019;États-unis;Franceconnect;0;0;6;226;25/04/2022;0;271891
2944;11020;France;Pré-plainte en ligne (PPEL);0;1;1;214;20/04/2022;0;271888
2945;11022;France;Service départemental de l'enregistrement;0;0;139;386;05/09/2022;0;271885
2946;11023;France;CPAM;0;0;2;511;21/04/2022;0;271882
2947;11024;France;Service des Impôts des particuliers;1;1;7;159;26/04/2022;0;269460
2948;11025;France;Région de Gendarmerie;0;0;1;175;20/04/2022;0;271879
2949;11027;France;Maprocuration.gouv.fr;0;1;41;693;30/05/2022;0;271876
2950;11028;France;Service-public.fr;1;1;11;280;30/04/2022;0;271873
2951;11030;France;Centre national CESU;1;1;9;287;28/04/2022;0;271870
2952;11031;France;TRIBUNAL JUDICIAIRE;0;0;25;210;14/05/2022;0;271867
2953;11032;France;Service des Impôts des particuliers;0;1;9;942;28/04/2022;0;271864
2954;11033;France;Région de Gendarmerie;0;0;3;172;22/04/2022;0;271861
2955;11035;France;Maprocuration.gouv.fr;0;0;-45;118;05/03/2022;0;271858
2956;11036;France;ANTS;1;1;10;982;29/04/2022;0;271855
2957;11037;France;AGENCE POLE EMPLOI (APE);0;1;2;583;21/04/2022;1;271852
2958;11038;France;URSSAF;0;0;8;603;27/04/2022;0;271849
2959;11039;France;Mesdroitssociaux.gouv.fr;1;1;6;1046;25/04/2022;0;269454
2960;11040;France;Maprocuration.gouv.fr;0;1;7;658;26/04/2022;0;271846
2961;11041;France;Carsat;0;0;169;147;05/10/2022;0;271843
2962;11045;France;Maprocuration.gouv.fr;0;0;-13;50;06/04/2022;0;269445
2963;11046;France;ANTS;1;0;10;438;29/04/2022;0;271840
2964;11048;France;Service-public.fr;0;0;11;697;30/04/2022;0;271838
2965;11049;France;Pré-plainte en ligne (PPEL);1;1;16;1001;05/05/2022;0;271835
2966;11050;France;ANTS;0;0;10;582;29/04/2022;0;271832
2967;11052;France;CAF;0;0;40;148;30/05/2022;0;271829
2968;11054;France;CPAM;0;0;1;568;21/04/2022;0;271826
2969;11056;France;Service des Impôts des particuliers;1;0;8;849;28/04/2022;0;271823
2970;11057;France;COMMISSARIAT DE POLICE;0;0;0;143;20/04/2022;0;271821
2971;11058;France;Impots.gouv.fr;1;1;8;562;28/04/2022;0;271818
2972;11060;France;Impots.gouv.fr;0;0;5;283;25/04/2022;0;271815
2973;11061;France;Franceconnect;1;0;7;396;27/04/2022;0;271812
2974;11062;France;ANTS;1;0;9;455;29/04/2022;0;269436
2975;11064;France;CPAM;1;0;8;477;28/04/2022;0;271809
2976;11066;France;ANTS;0;0;-46;331;05/03/2022;0;271806
2977;11067;France;Impots.gouv.fr;1;0;8;925;28/04/2022;0;271803
2978;11068;France;ANTS;1;1;-46;866;05/03/2022;0;271800
2979;11069;France;Service-public.fr;0;0;10;203;30/04/2022;0;271797
2980;11070;France;CNAM;1;0;1;318;21/04/2022;0;271794
2981;11071;France;Préfecture;1;0;8;520;28/04/2022;0;271791
2982;11072;France;Amendes.gouv.fr;1;1;5;588;25/04/2022;0;271788
2983;11074;France;France services;0;0;9;146;29/04/2022;0;269427
2984;11077;France;France services;0;0;9;162;29/04/2022;0;271786
2985;11080;France;CROUS;0;0;7;191;27/04/2022;0;271783
2986;11081;France;Moncommissariat.fr;0;0;1;162;21/04/2022;0;271780
2987;11084;France;CNAM;1;0;5;387;25/04/2022;0;271777
2988;11085;France;Service des Impôts des particuliers;1;0;8;968;28/04/2022;0;271774
2989;11087;France;CNAM;0;0;4;397;25/04/2022;0;271771
2990;11088;France;ANTS;0;1;8;335;29/04/2022;0;271769
2991;11089;France;Amendes.gouv.fr;0;0;4;97;25/04/2022;0;271766
2992;11090;France;Demande-logement-social.gouv.fr;1;0;25;441;16/05/2022;0;271763
2993;11092;France;Impots.gouv.fr;0;0;4;199;25/04/2022;0;271757
2994;11093;France;Service des Impôts des particuliers;1;1;45;2040;05/06/2022;0;271754
2995;11095;France;Impots.gouv.fr;1;1;4;122;25/04/2022;0;271752
2996;11096;France;Service des Impôts des particuliers;1;1;-75;297;05/02/2022;0;271749
2997;11097;France;Service des Impôts des particuliers;1;1;-75;637;05/02/2022;0;271746
2998;11098;France;ANTS;1;1;137;584;05/09/2022;0;271743
2999;11100;France;Impots.gouv.fr;0;0;7;431;28/04/2022;0;271740
3000;11101;France;ANTS;0;0;167;897;05/10/2022;0;271737
3001;11102;France;Région de Gendarmerie;0;0;-47;99;05/03/2022;0;271734
3002;11103;France;DGDDI;1;0;7;373;28/04/2022;0;271731
3003;11104;France;Carsat;0;0;6;575;27/04/2022;0;271728
3004;11105;France;CAF;1;0;-47;547;05/03/2022;0;269396
3005;11106;France;TRIBUNAL JUDICIAIRE;0;0;23;240;14/05/2022;0;271725
3006;11110;France;Région de Gendarmerie;0;0;137;101;05/09/2022;0;271722
3007;11111;France;Moncommissariat.fr;0;0;167;187;05/10/2022;0;271719
3008;11113;France;Centre national CESU;0;0;7;151;28/04/2022;0;271716
3009;11114;France;CNAM;1;0;137;629;05/09/2022;0;271713
3010;11115;France;Impots.gouv.fr;0;0;137;309;05/09/2022;0;271710
3011;11117;France;Moncommissariat.fr;0;1;5;356;26/04/2022;0;271707
3012;11119;France;CPAM;1;0;228;1362;05/12/2022;0;271704
3013;11121;France;Carsat;0;0;5;69;26/04/2022;0;271701
3014;11122;France;Moncommissariat.fr;0;0;5;268;26/04/2022;0;269390
3015;11123;France;ANTS;0;1;-47;210;05/03/2022;0;271698
3016;11125;France;CAF;1;1;-47;291;05/03/2022;0;271695
3017;11126;France;Moncommissariat.fr;1;0;4;147;26/04/2022;0;271692
3018;11127;France;Préfecture;1;0;7;470;29/04/2022;0;271689
3019;11128;France;Carsat;0;1;5;182;27/04/2022;0;271686
3020;11129;France;Maprocuration.gouv.fr;0;0;7;103;29/04/2022;0;271683
3021;11131;France;Service-public.fr;1;0;8;188;30/04/2022;0;271681
3022;11132;France;Moncommissariat.fr;0;0;4;128;26/04/2022;0;269377
3023;11133;France;INSEE;1;0;-17;1402;05/04/2022;0;271678
3024;11134;France;ANTS;0;0;7;422;29/04/2022;0;271675
3025;11135;France;Région de Gendarmerie;0;0;13;582;05/05/2022;0;271672
3026;11136;France;Centre du service national et de la jeunesse;0;0;13;204;05/05/2022;0;271669
3027;11137;France;Carsat;0;0;6;295;28/04/2022;0;271666
3028;11139;France;ANTS;1;1;-48;626;05/03/2022;0;271663
3029;11142;France;ANTS;0;0;-48;131;05/03/2022;0;271660
3030;11145;France;Direction régionale DR;0;0;5;279;27/04/2022;0;271657
3031;11146;France;Région de Gendarmerie;1;1;21;217;13/05/2022;0;271654
3032;11149;France;AGENCE POLE EMPLOI (APE);1;1;4;798;26/04/2022;1;271651
3033;11150;France;Impots.gouv.fr;0;0;4;712;26/04/2022;0;271648
3034;11152;France;ANTS;1;1;-48;189;05/03/2022;0;271647
3035;11153;France;ANTS;1;0;-48;1004;05/03/2022;0;271644
3036;11154;France;Région de Gendarmerie;1;1;26;319;18/05/2022;0;271641
3037;11155;France;Région de Gendarmerie;0;0;6;126;29/04/2022;0;271638
3038;11157;France;ANTS;1;1;-49;381;05/03/2022;0;271635
3039;11158;France;Service en ligne Perceval;0;0;4;482;27/04/2022;0;271632
3040;11160;France;Service des Impôts des particuliers;0;0;43;425;05/06/2022;0;271629
3041;11161;France;Amendes.gouv.fr;1;1;43;250;05/06/2022;0;271626
3042;11162;France;Impots.gouv.fr;0;1;3;313;26/04/2022;0;271623
3043;11163;France;Trésorerie amendes;1;0;5;1992;28/04/2022;0;271620
3044;11165;France;Service des Impôts des particuliers;0;0;3;657;26/04/2022;0;271617
3045;11166;France;CNAM;0;0;3;202;26/04/2022;0;271614
3046;11167;France;Carsat;1;0;32;593;25/05/2022;0;271611
3047;11168;France;Service des Impôts des particuliers;0;0;5;319;28/04/2022;0;271608
3048;11169;France;Impots.gouv.fr;0;0;3;291;26/04/2022;0;271605
3049;11170;France;Impots.gouv.fr;0;0;3;223;26/04/2022;0;271602
3050;11171;France;Centre national CESU;0;0;5;147;28/04/2022;0;269355
3051;11175;Canada;CNAM;1;0;3;413;26/04/2022;1;269349
3052;11176;France;Préfecture;1;0;6;1163;29/04/2022;0;271599
3053;11178;France;Région de Gendarmerie;0;0;4;179;27/04/2022;0;269343
3054;11179;France;Région de Gendarmerie;1;1;5;670;28/04/2022;0;271596
3055;11180;France;Service des Impôts des particuliers;1;0;-77;1100;05/02/2022;0;271594
3056;11182;France;ANTS;0;0;-49;570;05/03/2022;0;271591
3057;11184;France;Impots.gouv.fr;0;0;3;191;26/04/2022;0;271588
3058;11186;France;Service des Impôts des particuliers;1;0;6;110;29/04/2022;0;269337
3059;11187;France;INSEE;1;0;-77;1299;05/02/2022;0;271585
3060;11188;France;Impots.gouv.fr;0;0;3;486;26/04/2022;0;271582
3061;11190;France;Musées nationaux et assimilés;0;1;12;1884;05/05/2022;0;271579
3062;11191;France;Ville - Commune;0;0;1;99;25/04/2022;0;271577
3063;11192;France;Carsat;0;0;3;138;27/04/2022;0;280184
3064;11193;France;Ville - Commune;0;1;164;162;05/10/2022;0;271574
3065;11194;France;COMMISSARIAT DE POLICE;0;1;36;401;30/05/2022;0;269332
3066;11196;France;Franceconnect;1;1;5;535;29/04/2022;0;280181
3067;11197;Suisse;Région de Gendarmerie;0;1;-50;212;05/03/2022;0;271571
3068;11198;France;ANTS;0;1;-50;308;05/03/2022;0;269326
3069;11199;France;Région de Gendarmerie;1;1;5;229;29/04/2022;0;269323
3070;11200;France;Région de Gendarmerie;1;0;5;727;29/04/2022;0;271568
3071;11201;France;Service des Impôts des particuliers;1;1;4;1121;28/04/2022;0;271565
3072;11202;France;COMMISSARIAT DE POLICE;0;0;1;125;25/04/2022;0;271562
3073;11204;France;Service-public.fr;0;0;6;212;30/04/2022;0;271559
3074;11207;France;ANTS;1;0;-50;728;05/03/2022;0;271556
3075;11210;France;Musées nationaux et assimilés;1;1;3;1799;27/04/2022;0;271553
3076;11211;France;ANTS;1;1;-50;204;05/03/2022;0;271550
3077;11214;France;CAF;1;0;29;523;24/05/2022;0;269320
3078;11215;France;Impots.gouv.fr;0;0;3;144;28/04/2022;0;269317
3079;11217;France;ANTS;0;0;4;202;29/04/2022;0;271547
3080;11218;France;Impots.gouv.fr;0;0;3;135;28/04/2022;0;269314
3081;11219;France;CPAM;1;0;3;683;28/04/2022;0;269311
3082;11220;France;Service des Impôts des particuliers;1;0;163;784;05/10/2022;0;271544
3083;11222;France;Moncommissariat.fr;0;0;2;140;27/04/2022;0;271541
3084;11223;France;CAF;0;1;35;200;30/05/2022;0;271538
3085;11225;France;Service-public.fr;0;0;5;110;30/04/2022;0;271532
3086;11226;France;Centre du service national et de la jeunesse;0;0;-51;135;05/03/2022;0;269305
3087;11227;France;Service des Impôts des particuliers;0;1;4;343;29/04/2022;0;271529
3088;11228;Maroc;Maprocuration.gouv.fr;0;0;4;218;29/04/2022;0;271526
3089;11230;France;ANTS;1;0;-51;272;05/03/2022;0;271523
3090;11231;France;ANTS;1;0;-51;475;05/03/2022;0;271520
3091;11232;France;Messervices.etudiant.gouv.fr;0;0;4;397;29/04/2022;0;269299
3092;11233;France;Impots.gouv.fr;1;1;163;554;05/10/2022;0;271517
3093;11234;France;Impots.gouv.fr;0;0;3;288;28/04/2022;0;271514
3094;11235;France;ANTS;1;1;-51;631;05/03/2022;0;271511
3095;11236;France;ANTS;0;0;-51;179;05/03/2022;0;271508
3096;11240;France;ANTS;1;1;-52;177;05/03/2022;0;269296
3097;11241;France;Service-public.fr;0;0;4;149;30/04/2022;0;269293
3098;11243;France;Centre du service national et de la jeunesse;0;0;-52;479;05/03/2022;0;271504
3099;11244;France;ANTS;0;0;40;185;05/06/2022;0;269290
3100;11247;France;CPAM;1;1;1;144;27/04/2022;0;269289
3101;11249;France;Collectivités territoriales - Communes;1;1;25;472;21/05/2022;0;271501
3102;11251;Suède;Franceconnect;1;1;-21;667;05/04/2022;0;271498
3103;11252;Pologne;Impots.gouv.fr;1;1;162;260;05/10/2022;1;271495
3104;11253;France;CAF;1;1;2;353;28/04/2022;0;269286
3105;11255;France;Impots.gouv.fr;0;0;2;471;28/04/2022;0;271492
3106;11256;France;CPAM;0;0;3;480;29/04/2022;0;271491
3107;11257;France;ANTS;1;1;3;141;29/04/2022;0;269283
3108;11258;France;Service-public.fr;0;1;25;134;21/05/2022;0;271488
3109;11259;France;ANTS;1;0;40;1656;05/06/2022;0;271485
3110;11261;France;Région de Gendarmerie;0;0;1;178;27/04/2022;0;271482
3111;11262;France;SignalConso;1;1;-81;819;05/02/2022;0;269280
3112;11263;France;Carsat;1;1;222;1131;05/12/2022;0;271479
3113;11264;France;AGENCE POLE EMPLOI (APE);1;0;-81;803;05/02/2022;0;271476
3114;11265;France;Réseau consulaire;1;1;131;483;05/09/2022;0;271475
3115;11266;France;Service-public.fr;0;0;3;261;30/04/2022;0;271472
3116;11267;France;AGIRC-ARRCO;1;0;2;300;29/04/2022;0;269277
3117;11269;France;AGENCE POLE EMPLOI (APE);1;0;1;968;28/04/2022;1;271469
3118;11272;France;Impots.gouv.fr;1;0;161;120;05/10/2022;0;269271
3119;11275;France;Carsat;0;0;-81;295;05/02/2022;0;271466
3120;11276;Thaïlande;Service des Impôts des particuliers;0;1;161;122;05/10/2022;1;271463
3121;11279;France;ANTS;1;0;39;262;05/06/2022;0;271460
3122;11280;France;Carsat;0;1;-81;280;05/02/2022;0;271459
3123;11282;France;ANTS;1;0;39;1759;05/06/2022;0;271456
3124;11283;France;Demande-logement-social.gouv.fr;1;0;19;655;16/05/2022;0;269267
3125;11284;France;Agence de services et de paiement (ASP);1;1;16;614;13/05/2022;0;269264
3126;11285;France;Demande-logement-social.gouv.fr;0;0;19;186;16/05/2022;0;269261
3127;11287;France;Carsat;1;0;1;748;28/04/2022;0;269258
3128;11288;France;Maprocuration.gouv.fr;0;0;2;642;29/04/2022;0;269255
3129;11290;France;DIRECTION OU SERVICE ACTIF DE LA DGPN;0;0;22;278;19/05/2022;0;269252
3130;11291;France;ANTS;1;0;39;555;05/06/2022;0;269249
3131;11292;Brésil;Service-public.fr;0;0;3;266;30/04/2022;0;271453
3132;11293;France;Carsat;1;0;-22;321;05/04/2022;0;269246
3133;11295;France;ANTS;1;0;39;535;05/06/2022;0;269243
3134;11296;France;Carsat;1;0;2;1966;29/04/2022;0;269240
